Region,Country,State,City,Month,Day,Year,AvgTemperature,Date
Africa,Algeria,,Algiers,5,15,2009,63.0,2009-05-15
Africa,Algeria,,Algiers,5,16,2009,62.1,2009-05-16
Africa,Algeria,,Algiers,5,17,2009,65.5,2009-05-17
Africa,Algeria,,Algiers,5,18,2009,66.5,2009-05-18
Africa,Algeria,,Algiers,5,19,2009,69.9,2009-05-19
Africa,Algeria,,Algiers,5,20,2009,87.2,2009-05-20
Africa,Algeria,,Algiers,5,21,2009,92.8,2009-05-21
Africa,Algeria,,Algiers,5,22,2009,78.4,2009-05-22
Africa,Algeria,,Algiers,5,23,2009,78.4,2009-05-23
Africa,Algeria,,Algiers,5,24,2009,69.5,2009-05-24
Africa,Algeria,,Algiers,5,25,2009,68.0,2009-05-25
Africa,Algeria,,Algiers,5,26,2009,67.8,2009-05-26
Africa,Algeria,,Algiers,5,27,2009,68.5,2009-05-27
Africa,Algeria,,Algiers,5,28,2009,67.3,2009-05-28
Africa,Algeria,,Algiers,5,29,2009,65.2,2009-05-29
Africa,Algeria,,Algiers,5,30,2009,75.2,2009-05-30
Africa,Algeria,,Algiers,5,31,2009,71.8,2009-05-31
Africa,Algeria,,Algiers,6,1,2009,72.0,2009-06-01
Africa,Algeria,,Algiers,6,2,2009,71.4,2009-06-02
Africa,Algeria,,Algiers,6,3,2009,73.2,2009-06-03
Africa,Algeria,,Algiers,6,4,2009,72.1,2009-06-04
Africa,Algeria,,Algiers,6,5,2009,73.7,2009-06-05
Africa,Algeria,,Algiers,6,6,2009,71.7,2009-06-06
Africa,Algeria,,Algiers,6,7,2009,70.1,2009-06-07
Africa,Algeria,,Algiers,6,8,2009,69.1,2009-06-08
Africa,Algeria,,Algiers,6,9,2009,69.7,2009-06-09
Africa,Algeria,,Algiers,6,10,2009,71.2,2009-06-10
Africa,Algeria,,Algiers,6,11,2009,75.1,2009-06-11
Africa,Algeria,,Algiers,6,12,2009,75.7,2009-06-12
Africa,Algeria,,Algiers,6,13,2009,78.2,2009-06-13
Africa,Algeria,,Algiers,6,14,2009,88.8,2009-06-14
Africa,Algeria,,Algiers,6,15,2009,85.7,2009-06-15
Africa,Algeria,,Algiers,6,16,2009,77.5,2009-06-16
Africa,Algeria,,Algiers,6,17,2009,75.4,2009-06-17
Africa,Algeria,,Algiers,6,18,2009,76.9,2009-06-18
Africa,Algeria,,Algiers,6,19,2009,77.4,2009-06-19
Africa,Algeria,,Algiers,6,20,2009,77.0,2009-06-20
Africa,Algeria,,Algiers,6,21,2009,74.8,2009-06-21
Africa,Algeria,,Algiers,6,22,2009,71.5,2009-06-22
Africa,Algeria,,Algiers,6,23,2009,72.5,2009-06-23
Africa,Algeria,,Algiers,6,24,2009,75.1,2009-06-24
Africa,Algeria,,Algiers,6,25,2009,79.1,2009-06-25
Africa,Algeria,,Algiers,6,26,2009,75.8,2009-06-26
Africa,Algeria,,Algiers,6,27,2009,73.0,2009-06-27
Africa,Algeria,,Algiers,6,28,2009,75.7,2009-06-28
Africa,Algeria,,Algiers,6,29,2009,75.7,2009-06-29
Africa,Algeria,,Algiers,6,30,2009,76.1,2009-06-30
Africa,Algeria,,Algiers,7,1,2009,76.9,2009-07-01
Africa,Algeria,,Algiers,7,2,2009,78.6,2009-07-02
Africa,Algeria,,Algiers,7,3,2009,80.6,2009-07-03
Africa,Algeria,,Algiers,7,4,2009,82.9,2009-07-04
Africa,Algeria,,Algiers,7,5,2009,82.6,2009-07-05
Africa,Algeria,,Algiers,7,6,2009,80.5,2009-07-06
Africa,Algeria,,Algiers,7,7,2009,78.8,2009-07-07
Africa,Algeria,,Algiers,7,8,2009,79.9,2009-07-08
Africa,Algeria,,Algiers,7,9,2009,79.8,2009-07-09
Africa,Algeria,,Algiers,7,10,2009,77.7,2009-07-10
Africa,Algeria,,Algiers,7,11,2009,77.9,2009-07-11
Africa,Algeria,,Algiers,7,12,2009,80.2,2009-07-12
Africa,Algeria,,Algiers,7,13,2009,86.2,2009-07-13
Africa,Algeria,,Algiers,7,14,2009,82.0,2009-07-14
Africa,Algeria,,Algiers,7,15,2009,82.0,2009-07-15
Africa,Algeria,,Algiers,7,16,2009,80.9,2009-07-16
Africa,Algeria,,Algiers,7,17,2009,83.3,2009-07-17
Africa,Algeria,,Algiers,7,18,2009,76.8,2009-07-18
Africa,Algeria,,Algiers,7,19,2009,75.7,2009-07-19
Africa,Algeria,,Algiers,7,20,2009,78.6,2009-07-20
Africa,Algeria,,Algiers,7,21,2009,82.4,2009-07-21
Africa,Algeria,,Algiers,7,22,2009,90.6,2009-07-22
Africa,Algeria,,Algiers,7,23,2009,89.4,2009-07-23
Africa,Algeria,,Algiers,7,24,2009,86.8,2009-07-24
Africa,Algeria,,Algiers,7,25,2009,81.8,2009-07-25
Africa,Algeria,,Algiers,7,26,2009,81.2,2009-07-26
Africa,Algeria,,Algiers,7,27,2009,84.9,2009-07-27
Africa,Algeria,,Algiers,7,28,2009,81.4,2009-07-28
Africa,Algeria,,Algiers,7,29,2009,81.4,2009-07-29
Africa,Algeria,,Algiers,7,30,2009,80.4,2009-07-30
Africa,Algeria,,Algiers,7,31,2009,80.4,2009-07-31
Africa,Algeria,,Algiers,8,1,2009,78.9,2009-08-01
Africa,Algeria,,Algiers,8,2,2009,78.8,2009-08-02
Africa,Algeria,,Algiers,8,3,2009,78.9,2009-08-03
Africa,Algeria,,Algiers,8,4,2009,79.9,2009-08-04
Africa,Algeria,,Algiers,8,5,2009,79.4,2009-08-05
Africa,Algeria,,Algiers,8,6,2009,79.1,2009-08-06
Africa,Algeria,,Algiers,8,7,2009,80.1,2009-08-07
Africa,Algeria,,Algiers,8,8,2009,78.9,2009-08-08
Africa,Algeria,,Algiers,8,9,2009,79.4,2009-08-09
Africa,Algeria,,Algiers,8,10,2009,83.4,2009-08-10
Africa,Algeria,,Algiers,8,11,2009,84.4,2009-08-11
Africa,Algeria,,Algiers,8,12,2009,84.4,2009-08-12
Africa,Algeria,,Algiers,8,13,2009,80.2,2009-08-13
Africa,Algeria,,Algiers,8,14,2009,75.9,2009-08-14
Africa,Algeria,,Algiers,8,15,2009,78.9,2009-08-15
Africa,Algeria,,Algiers,8,16,2009,81.3,2009-08-16
Africa,Algeria,,Algiers,8,17,2009,80.9,2009-08-17
Africa,Algeria,,Algiers,8,18,2009,80.0,2009-08-18
Africa,Algeria,,Algiers,8,19,2009,82.2,2009-08-19
Africa,Algeria,,Algiers,8,20,2009,79.7,2009-08-20
Africa,Algeria,,Algiers,8,21,2009,79.5,2009-08-21
Africa,Algeria,,Algiers,8,22,2009,79.8,2009-08-22
Africa,Algeria,,Algiers,8,23,2009,80.0,2009-08-23
Africa,Algeria,,Algiers,8,24,2009,78.4,2009-08-24
Africa,Algeria,,Algiers,8,25,2009,79.4,2009-08-25
Africa,Algeria,,Algiers,8,26,2009,78.7,2009-08-26
Africa,Algeria,,Algiers,8,27,2009,79.7,2009-08-27
Africa,Algeria,,Algiers,8,28,2009,79.9,2009-08-28
Africa,Algeria,,Algiers,8,29,2009,78.8,2009-08-29
Africa,Algeria,,Algiers,8,30,2009,79.9,2009-08-30
Africa,Algeria,,Algiers,8,31,2009,77.5,2009-08-31
Africa,Algeria,,Algiers,9,1,2009,79.5,2009-09-01
Africa,Algeria,,Algiers,9,2,2009,78.9,2009-09-02
Africa,Algeria,,Algiers,9,3,2009,80.0,2009-09-03
Africa,Algeria,,Algiers,9,4,2009,79.9,2009-09-04
Africa,Algeria,,Algiers,9,5,2009,79.0,2009-09-05
Africa,Algeria,,Algiers,9,6,2009,77.1,2009-09-06
Africa,Algeria,,Algiers,9,7,2009,75.3,2009-09-07
Africa,Algeria,,Algiers,9,8,2009,74.5,2009-09-08
Africa,Algeria,,Algiers,9,9,2009,73.6,2009-09-09
Africa,Algeria,,Algiers,9,10,2009,72.9,2009-09-10
Africa,Algeria,,Algiers,9,11,2009,72.0,2009-09-11
Africa,Algeria,,Algiers,9,12,2009,71.0,2009-09-12
Africa,Algeria,,Algiers,9,13,2009,71.8,2009-09-13
Africa,Algeria,,Algiers,9,14,2009,72.4,2009-09-14
Africa,Algeria,,Algiers,9,15,2009,70.5,2009-09-15
Africa,Algeria,,Algiers,9,16,2009,70.1,2009-09-16
Africa,Algeria,,Algiers,9,17,2009,69.5,2009-09-17
Africa,Algeria,,Algiers,9,18,2009,71.5,2009-09-18
Africa,Algeria,,Algiers,9,19,2009,69.8,2009-09-19
Africa,Algeria,,Algiers,9,20,2009,68.5,2009-09-20
Africa,Algeria,,Algiers,9,21,2009,67.1,2009-09-21
Africa,Algeria,,Algiers,9,22,2009,68.5,2009-09-22
Africa,Algeria,,Algiers,9,23,2009,68.0,2009-09-23
Africa,Algeria,,Algiers,9,24,2009,68.9,2009-09-24
Africa,Algeria,,Algiers,9,25,2009,71.4,2009-09-25
Africa,Algeria,,Algiers,9,26,2009,70.5,2009-09-26
Africa,Algeria,,Algiers,9,27,2009,69.6,2009-09-27
Africa,Algeria,,Algiers,9,28,2009,68.4,2009-09-28
Africa,Algeria,,Algiers,9,29,2009,71.0,2009-09-29
Africa,Algeria,,Algiers,9,30,2009,71.7,2009-09-30
Africa,Algeria,,Algiers,10,1,2009,71.8,2009-10-01
Africa,Algeria,,Algiers,10,2,2009,71.1,2009-10-02
Africa,Algeria,,Algiers,10,3,2009,70.8,2009-10-03
Africa,Algeria,,Algiers,10,4,2009,70.9,2009-10-04
Africa,Algeria,,Algiers,10,5,2009,73.1,2009-10-05
Africa,Algeria,,Algiers,10,6,2009,75.2,2009-10-06
Africa,Algeria,,Algiers,10,7,2009,74.8,2009-10-07
Africa,Algeria,,Algiers,10,8,2009,72.5,2009-10-08
Africa,Algeria,,Algiers,10,9,2009,71.8,2009-10-09
Africa,Algeria,,Algiers,10,10,2009,71.1,2009-10-10
Africa,Algeria,,Algiers,10,11,2009,70.5,2009-10-11
Africa,Algeria,,Algiers,10,12,2009,67.2,2009-10-12
Africa,Algeria,,Algiers,10,13,2009,64.9,2009-10-13
Africa,Algeria,,Algiers,10,14,2009,63.0,2009-10-14
Africa,Algeria,,Algiers,10,15,2009,61.8,2009-10-15
Africa,Algeria,,Algiers,10,16,2009,60.9,2009-10-16
Africa,Algeria,,Algiers,10,17,2009,58.7,2009-10-17
Africa,Algeria,,Algiers,10,18,2009,59.3,2009-10-18
Africa,Algeria,,Algiers,10,19,2009,61.1,2009-10-19
Africa,Algeria,,Algiers,10,20,2009,65.4,2009-10-20
Africa,Algeria,,Algiers,10,21,2009,71.1,2009-10-21
Africa,Algeria,,Algiers,10,22,2009,68.6,2009-10-22
Africa,Algeria,,Algiers,10,23,2009,65.9,2009-10-23
Africa,Algeria,,Algiers,10,24,2009,64.4,2009-10-24
Africa,Algeria,,Algiers,10,25,2009,64.9,2009-10-25
Africa,Algeria,,Algiers,10,26,2009,66.3,2009-10-26
Africa,Algeria,,Algiers,10,27,2009,64.2,2009-10-27
Africa,Algeria,,Algiers,10,28,2009,61.7,2009-10-28
Africa,Algeria,,Algiers,10,29,2009,59.8,2009-10-29
Africa,Algeria,,Algiers,10,30,2009,59.3,2009-10-30
Africa,Algeria,,Algiers,10,31,2009,61.9,2009-10-31
Africa,Algeria,,Algiers,11,1,2009,62.8,2009-11-01
Africa,Algeria,,Algiers,11,2,2009,65.9,2009-11-02
Africa,Algeria,,Algiers,11,3,2009,67.5,2009-11-03
Africa,Algeria,,Algiers,11,4,2009,65.1,2009-11-04
Africa,Algeria,,Algiers,11,5,2009,64.0,2009-11-05
Africa,Algeria,,Algiers,11,6,2009,57.0,2009-11-06
Africa,Algeria,,Algiers,11,7,2009,61.4,2009-11-07
Africa,Algeria,,Algiers,11,8,2009,59.3,2009-11-08
Africa,Algeria,,Algiers,11,9,2009,55.4,2009-11-09
Africa,Algeria,,Algiers,11,10,2009,55.9,2009-11-10
Africa,Algeria,,Algiers,11,11,2009,58.5,2009-11-11
Africa,Algeria,,Algiers,11,12,2009,57.1,2009-11-12
Africa,Algeria,,Algiers,11,13,2009,57.8,2009-11-13
Africa,Algeria,,Algiers,11,14,2009,60.9,2009-11-14
Africa,Algeria,,Algiers,11,15,2009,64.6,2009-11-15
Africa,Algeria,,Algiers,11,16,2009,66.0,2009-11-16
Africa,Algeria,,Algiers,11,17,2009,64.6,2009-11-17
Africa,Algeria,,Algiers,11,18,2009,65.1,2009-11-18
Africa,Algeria,,Algiers,11,19,2009,59.6,2009-11-19
Africa,Algeria,,Algiers,11,20,2009,60.8,2009-11-20
Africa,Algeria,,Algiers,11,21,2009,59.4,2009-11-21
Africa,Algeria,,Algiers,11,22,2009,59.5,2009-11-22
Africa,Algeria,,Algiers,11,23,2009,61.0,2009-11-23
Africa,Algeria,,Algiers,11,24,2009,56.2,2009-11-24
Africa,Algeria,,Algiers,11,25,2009,54.9,2009-11-25
Africa,Algeria,,Algiers,11,26,2009,57.4,2009-11-26
Africa,Algeria,,Algiers,11,27,2009,62.0,2009-11-27
Africa,Algeria,,Algiers,11,28,2009,59.3,2009-11-28
Africa,Algeria,,Algiers,11,29,2009,60.8,2009-11-29
Africa,Algeria,,Algiers,11,30,2009,53.3,2009-11-30
Africa,Algeria,,Algiers,12,1,2009,54.0,2009-12-01
Africa,Algeria,,Algiers,12,2,2009,55.3,2009-12-02
Africa,Algeria,,Algiers,12,3,2009,54.7,2009-12-03
Africa,Algeria,,Algiers,12,4,2009,56.1,2009-12-04
Africa,Algeria,,Algiers,12,5,2009,52.7,2009-12-05
Africa,Algeria,,Algiers,12,6,2009,50.6,2009-12-06
Africa,Algeria,,Algiers,12,7,2009,50.5,2009-12-07
Africa,Algeria,,Algiers,12,8,2009,52.2,2009-12-08
Africa,Algeria,,Algiers,12,9,2009,52.9,2009-12-09
Africa,Algeria,,Algiers,12,10,2009,52.1,2009-12-10
Africa,Algeria,,Algiers,12,11,2009,51.2,2009-12-11
Africa,Algeria,,Algiers,12,12,2009,52.3,2009-12-12
Africa,Algeria,,Algiers,12,13,2009,50.7,2009-12-13
Africa,Algeria,,Algiers,12,14,2009,51.1,2009-12-14
Africa,Algeria,,Algiers,12,15,2009,49.3,2009-12-15
Africa,Algeria,,Algiers,12,16,2009,51.0,2009-12-16
Africa,Algeria,,Algiers,12,17,2009,59.8,2009-12-17
Africa,Algeria,,Algiers,12,18,2009,56.8,2009-12-18
Africa,Algeria,,Algiers,12,19,2009,50.4,2009-12-19
Africa,Algeria,,Algiers,12,20,2009,46.5,2009-12-20
Africa,Algeria,,Algiers,12,21,2009,60.5,2009-12-21
Africa,Algeria,,Algiers,12,22,2009,68.5,2009-12-22
Africa,Algeria,,Algiers,12,23,2009,64.4,2009-12-23
Africa,Algeria,,Algiers,12,24,2009,68.7,2009-12-24
Africa,Algeria,,Algiers,12,25,2009,64.1,2009-12-25
Africa,Algeria,,Algiers,12,26,2009,66.8,2009-12-26
Africa,Algeria,,Algiers,12,27,2009,56.7,2009-12-27
Africa,Algeria,,Algiers,12,28,2009,53.1,2009-12-28
Africa,Algeria,,Algiers,12,29,2009,63.2,2009-12-29
Africa,Algeria,,Algiers,12,30,2009,59.5,2009-12-30
Africa,Algeria,,Algiers,12,31,2009,56.9,2009-12-31
Africa,Algeria,,Algiers,1,1,2010,59.1,2010-01-01
Africa,Algeria,,Algiers,1,2,2010,55.6,2010-01-02
Africa,Algeria,,Algiers,1,3,2010,51.5,2010-01-03
Africa,Algeria,,Algiers,1,4,2010,53.3,2010-01-04
Africa,Algeria,,Algiers,1,5,2010,58.8,2010-01-05
Africa,Algeria,,Algiers,1,6,2010,56.0,2010-01-06
Africa,Algeria,,Algiers,1,7,2010,56.3,2010-01-07
Africa,Algeria,,Algiers,1,8,2010,51.2,2010-01-08
Africa,Algeria,,Algiers,1,9,2010,43.8,2010-01-09
Africa,Algeria,,Algiers,1,10,2010,48.2,2010-01-10
Africa,Algeria,,Algiers,1,11,2010,51.0,2010-01-11
Africa,Algeria,,Algiers,1,12,2010,52.9,2010-01-12
Africa,Algeria,,Algiers,1,13,2010,57.7,2010-01-13
Africa,Algeria,,Algiers,1,14,2010,59.8,2010-01-14
Africa,Algeria,,Algiers,1,15,2010,54.7,2010-01-15
Africa,Algeria,,Algiers,1,16,2010,49.2,2010-01-16
Africa,Algeria,,Algiers,1,17,2010,52.0,2010-01-17
Africa,Algeria,,Algiers,1,18,2010,52.0,2010-01-18
Africa,Algeria,,Algiers,1,19,2010,54.2,2010-01-19
Africa,Algeria,,Algiers,1,20,2010,57.1,2010-01-20
Africa,Algeria,,Algiers,1,21,2010,53.7,2010-01-21
Africa,Algeria,,Algiers,1,22,2010,47.7,2010-01-22
Africa,Algeria,,Algiers,1,23,2010,48.5,2010-01-23
Africa,Algeria,,Algiers,1,24,2010,52.4,2010-01-24
Africa,Algeria,,Algiers,1,25,2010,54.6,2010-01-25
Africa,Algeria,,Algiers,1,26,2010,55.7,2010-01-26
Africa,Algeria,,Algiers,1,27,2010,52.0,2010-01-27
Africa,Algeria,,Algiers,1,28,2010,49.4,2010-01-28
Africa,Algeria,,Algiers,1,29,2010,51.1,2010-01-29
Africa,Algeria,,Algiers,1,30,2010,53.5,2010-01-30
Africa,Algeria,,Algiers,1,31,2010,51.8,2010-01-31
Africa,Algeria,,Algiers,2,1,2010,50.5,2010-02-01
Africa,Algeria,,Algiers,2,2,2010,43.8,2010-02-02
Africa,Algeria,,Algiers,2,3,2010,51.8,2010-02-03
Africa,Algeria,,Algiers,2,4,2010,63.1,2010-02-04
Africa,Algeria,,Algiers,2,5,2010,62.1,2010-02-05
Africa,Algeria,,Algiers,2,6,2010,59.1,2010-02-06
Africa,Algeria,,Algiers,2,7,2010,54.3,2010-02-07
Africa,Algeria,,Algiers,2,8,2010,53.6,2010-02-08
Africa,Algeria,,Algiers,2,9,2010,54.4,2010-02-09
Africa,Algeria,,Algiers,2,10,2010,52.0,2010-02-10
Africa,Algeria,,Algiers,2,11,2010,49.3,2010-02-11
Africa,Algeria,,Algiers,2,12,2010,45.2,2010-02-12
Africa,Algeria,,Algiers,2,13,2010,46.2,2010-02-13
Africa,Algeria,,Algiers,2,14,2010,48.4,2010-02-14
Africa,Algeria,,Algiers,2,15,2010,51.7,2010-02-15
Africa,Algeria,,Algiers,2,16,2010,57.9,2010-02-16
Africa,Algeria,,Algiers,2,17,2010,61.6,2010-02-17
Africa,Algeria,,Algiers,2,18,2010,61.1,2010-02-18
Africa,Algeria,,Algiers,2,19,2010,57.6,2010-02-19
Africa,Algeria,,Algiers,2,20,2010,52.7,2010-02-20
Africa,Algeria,,Algiers,2,21,2010,51.2,2010-02-21
Africa,Algeria,,Algiers,2,22,2010,62.6,2010-02-22
Africa,Algeria,,Algiers,2,23,2010,62.5,2010-02-23
Africa,Algeria,,Algiers,2,24,2010,62.9,2010-02-24
Africa,Algeria,,Algiers,2,25,2010,58.5,2010-02-25
Africa,Algeria,,Algiers,2,26,2010,61.1,2010-02-26
Africa,Algeria,,Algiers,2,27,2010,68.4,2010-02-27
Africa,Algeria,,Algiers,2,28,2010,67.4,2010-02-28
Africa,Algeria,,Algiers,3,1,2010,60.4,2010-03-01
Africa,Algeria,,Algiers,3,2,2010,61.2,2010-03-02
Africa,Algeria,,Algiers,3,3,2010,63.9,2010-03-03
Africa,Algeria,,Algiers,3,4,2010,60.6,2010-03-04
Africa,Algeria,,Algiers,3,5,2010,56.9,2010-03-05
Africa,Algeria,,Algiers,3,6,2010,57.4,2010-03-06
Africa,Algeria,,Algiers,3,7,2010,54.7,2010-03-07
Africa,Algeria,,Algiers,3,8,2010,52.2,2010-03-08
Africa,Algeria,,Algiers,3,9,2010,46.1,2010-03-09
Africa,Algeria,,Algiers,3,10,2010,47.3,2010-03-10
Africa,Algeria,,Algiers,3,11,2010,46.8,2010-03-11
Africa,Algeria,,Algiers,3,12,2010,50.2,2010-03-12
Africa,Algeria,,Algiers,3,13,2010,48.6,2010-03-13
Africa,Algeria,,Algiers,3,14,2010,48.3,2010-03-14
Africa,Algeria,,Algiers,3,15,2010,47.8,2010-03-15
Africa,Algeria,,Algiers,3,16,2010,49.6,2010-03-16
Africa,Algeria,,Algiers,3,17,2010,56.7,2010-03-17
Africa,Algeria,,Algiers,3,18,2010,67.2,2010-03-18
Africa,Algeria,,Algiers,3,19,2010,62.5,2010-03-19
Africa,Algeria,,Algiers,3,20,2010,68.4,2010-03-20
Africa,Algeria,,Algiers,3,21,2010,69.3,2010-03-21
Africa,Algeria,,Algiers,3,22,2010,61.0,2010-03-22
Africa,Algeria,,Algiers,3,23,2010,59.0,2010-03-23
Africa,Algeria,,Algiers,3,24,2010,61.1,2010-03-24
Africa,Algeria,,Algiers,3,25,2010,62.6,2010-03-25
Africa,Algeria,,Algiers,3,26,2010,60.9,2010-03-26
Africa,Algeria,,Algiers,3,27,2010,58.3,2010-03-27
Africa,Algeria,,Algiers,3,28,2010,56.9,2010-03-28
Africa,Algeria,,Algiers,3,29,2010,61.1,2010-03-29
Africa,Algeria,,Algiers,3,30,2010,61.8,2010-03-30
Africa,Algeria,,Algiers,3,31,2010,55.4,2010-03-31
Africa,Algeria,,Algiers,4,1,2010,55.7,2010-04-01
Africa,Algeria,,Algiers,4,2,2010,55.6,2010-04-02
Africa,Algeria,,Algiers,4,3,2010,60.5,2010-04-03
Africa,Algeria,,Algiers,4,4,2010,59.9,2010-04-04
Africa,Algeria,,Algiers,4,5,2010,55.3,2010-04-05
Africa,Algeria,,Algiers,4,6,2010,65.9,2010-04-06
Africa,Algeria,,Algiers,4,7,2010,60.2,2010-04-07
Africa,Algeria,,Algiers,4,8,2010,56.9,2010-04-08
Africa,Algeria,,Algiers,4,9,2010,54.9,2010-04-09
Africa,Algeria,,Algiers,4,10,2010,58.5,2010-04-10
Africa,Algeria,,Algiers,4,11,2010,59.6,2010-04-11
Africa,Algeria,,Algiers,4,12,2010,60.5,2010-04-12
Africa,Algeria,,Algiers,4,13,2010,60.5,2010-04-13
Africa,Algeria,,Algiers,4,14,2010,62.1,2010-04-14
Africa,Algeria,,Algiers,4,15,2010,60.4,2010-04-15
Africa,Algeria,,Algiers,4,16,2010,60.7,2010-04-16
Africa,Algeria,,Algiers,4,17,2010,62.8,2010-04-17
Africa,Algeria,,Algiers,4,18,2010,61.3,2010-04-18
Africa,Algeria,,Algiers,4,19,2010,59.5,2010-04-19
Africa,Algeria,,Algiers,4,20,2010,62.0,2010-04-20
Africa,Algeria,,Algiers,4,21,2010,65.3,2010-04-21
Africa,Algeria,,Algiers,4,22,2010,63.2,2010-04-22
Africa,Algeria,,Algiers,4,23,2010,63.0,2010-04-23
Africa,Algeria,,Algiers,4,24,2010,62.7,2010-04-24
Africa,Algeria,,Algiers,4,25,2010,61.4,2010-04-25
Africa,Algeria,,Algiers,4,26,2010,62.5,2010-04-26
Africa,Algeria,,Algiers,4,27,2010,65.1,2010-04-27
Africa,Algeria,,Algiers,4,28,2010,62.7,2010-04-28
Africa,Algeria,,Algiers,4,29,2010,62.5,2010-04-29
Africa,Algeria,,Algiers,4,30,2010,67.7,2010-04-30
Africa,Algeria,,Algiers,5,1,2010,70.8,2010-05-01
Africa,Algeria,,Algiers,5,2,2010,66.6,2010-05-02
Africa,Algeria,,Algiers,5,3,2010,63.5,2010-05-03
Africa,Algeria,,Algiers,5,4,2010,56.1,2010-05-04
Africa,Algeria,,Algiers,5,5,2010,57.5,2010-05-05
Africa,Algeria,,Algiers,5,6,2010,59.5,2010-05-06
Africa,Algeria,,Algiers,5,7,2010,59.8,2010-05-07
Africa,Algeria,,Algiers,5,8,2010,62.3,2010-05-08
Africa,Algeria,,Algiers,5,9,2010,66.7,2010-05-09
Africa,Algeria,,Algiers,5,10,2010,66.4,2010-05-10
Africa,Algeria,,Algiers,5,11,2010,67.1,2010-05-11
Africa,Algeria,,Algiers,5,12,2010,64.2,2010-05-12
Africa,Algeria,,Algiers,5,13,2010,60.0,2010-05-13
Africa,Algeria,,Algiers,5,14,2010,56.8,2010-05-14
Africa,Algeria,,Algiers,5,15,2010,59.9,2010-05-15
Africa,Algeria,,Algiers,5,16,2010,60.9,2010-05-16
Africa,Algeria,,Algiers,5,17,2010,59.8,2010-05-17
Africa,Algeria,,Algiers,5,18,2010,60.9,2010-05-18
Africa,Algeria,,Algiers,5,19,2010,62.1,2010-05-19
Africa,Algeria,,Algiers,5,20,2010,63.0,2010-05-20
Africa,Algeria,,Algiers,5,21,2010,63.6,2010-05-21
Africa,Algeria,,Algiers,5,22,2010,63.7,2010-05-22
Africa,Algeria,,Algiers,5,23,2010,65.4,2010-05-23
Africa,Algeria,,Algiers,5,24,2010,64.9,2010-05-24
Africa,Algeria,,Algiers,5,25,2010,71.9,2010-05-25
Africa,Algeria,,Algiers,5,26,2010,69.9,2010-05-26
Africa,Algeria,,Algiers,5,27,2010,69.0,2010-05-27
Africa,Algeria,,Algiers,5,28,2010,67.1,2010-05-28
Africa,Algeria,,Algiers,5,29,2010,66.7,2010-05-29
Africa,Algeria,,Algiers,5,30,2010,68.0,2010-05-30
Africa,Algeria,,Algiers,5,31,2010,72.8,2010-05-31
Africa,Algeria,,Algiers,6,1,2010,74.6,2010-06-01
Africa,Algeria,,Algiers,6,2,2010,75.2,2010-06-02
Africa,Algeria,,Algiers,6,3,2010,73.7,2010-06-03
Africa,Algeria,,Algiers,6,4,2010,72.9,2010-06-04
Africa,Algeria,,Algiers,6,5,2010,71.4,2010-06-05
Africa,Algeria,,Algiers,6,6,2010,71.9,2010-06-06
Africa,Algeria,,Algiers,6,7,2010,73.2,2010-06-07
Africa,Algeria,,Algiers,6,8,2010,71.7,2010-06-08
Africa,Algeria,,Algiers,6,9,2010,72.1,2010-06-09
Africa,Algeria,,Algiers,6,10,2010,72.2,2010-06-10
Africa,Algeria,,Algiers,6,11,2010,71.7,2010-06-11
Africa,Algeria,,Algiers,6,12,2010,68.1,2010-06-12
Africa,Algeria,,Algiers,6,13,2010,70.5,2010-06-13
Africa,Algeria,,Algiers,6,14,2010,70.8,2010-06-14
Africa,Algeria,,Algiers,6,15,2010,68.6,2010-06-15
Africa,Algeria,,Algiers,6,16,2010,67.8,2010-06-16
Africa,Algeria,,Algiers,6,17,2010,70.3,2010-06-17
Africa,Algeria,,Algiers,6,18,2010,71.2,2010-06-18
Africa,Algeria,,Algiers,6,19,2010,70.2,2010-06-19
Africa,Algeria,,Algiers,6,20,2010,69.6,2010-06-20
Africa,Algeria,,Algiers,6,21,2010,66.6,2010-06-21
Africa,Algeria,,Algiers,6,22,2010,67.8,2010-06-22
Africa,Algeria,,Algiers,6,23,2010,68.0,2010-06-23
Africa,Algeria,,Algiers,6,24,2010,69.7,2010-06-24
Africa,Algeria,,Algiers,6,25,2010,73.2,2010-06-25
Africa,Algeria,,Algiers,6,26,2010,72.8,2010-06-26
Africa,Algeria,,Algiers,6,27,2010,72.7,2010-06-27
Africa,Algeria,,Algiers,6,28,2010,73.9,2010-06-28
Africa,Algeria,,Algiers,6,29,2010,74.6,2010-06-29
Africa,Algeria,,Algiers,6,30,2010,74.3,2010-06-30
Africa,Algeria,,Algiers,7,1,2010,75.3,2010-07-01
Africa,Algeria,,Algiers,7,2,2010,75.2,2010-07-02
Africa,Algeria,,Algiers,7,3,2010,76.6,2010-07-03
Africa,Algeria,,Algiers,7,4,2010,78.1,2010-07-04
Africa,Algeria,,Algiers,7,5,2010,80.2,2010-07-05
Africa,Algeria,,Algiers,7,6,2010,75.7,2010-07-06
Africa,Algeria,,Algiers,7,7,2010,78.3,2010-07-07
Africa,Algeria,,Algiers,7,8,2010,78.1,2010-07-08
Africa,Algeria,,Algiers,7,9,2010,78.1,2010-07-09
Africa,Algeria,,Algiers,7,10,2010,76.4,2010-07-10
Africa,Algeria,,Algiers,7,11,2010,77.0,2010-07-11
